#Line 1
#Line 2
#Line 3
#Line 4
#Line 5
#Line 6
1.045332900E+00 1.533295200E+03 5.000000000E+01
1.070521700E+00 1.516659400E+03 5.000000000E+01
1.095710400E+00 1.504081400E+03 5.000000000E+01
1.120899200E+00 1.490520000E+03 5.000000000E+01
1.146087900E+00 1.473597500E+03 5.000000000E+01
1.171276700E+00 1.459141800E+03 5.000000000E+01
1.196465400E+00 1.443409400E+03 5.000000000E+01
1.221654200E+00 1.434747300E+03 5.000000000E+01
1.246842900E+00 1.431220200E+03 5.000000000E+01
1.272031700E+00 1.425153700E+03 5.000000000E+01
1.297220300E+00 1.416955600E+03 5.000000000E+01
1.322409200E+00 1.407667700E+03 5.000000000E+01
1.347597800E+00 1.402124900E+03 5.000000000E+01
1.372786600E+00 1.396046000E+03 5.000000000E+01
1.397975300E+00 1.389880400E+03 5.000000000E+01
1.423164100E+00 1.385817100E+03 5.000000000E+01
1.448352800E+00 1.378496000E+03 5.000000000E+01
1.473541600E+00 1.373644200E+03 5.000000000E+01
1.498730300E+00 1.370204100E+03 5.000000000E+01
1.523919100E+00 1.367343900E+03 5.000000000E+01
1.549107800E+00 1.361563200E+03 5.000000000E+01
1.574296600E+00 1.346482100E+03 5.000000000E+01
1.599485300E+00 1.329512100E+03 5.000000000E+01
1.624674100E+00 1.312180400E+03 5.000000000E+01
1.649862800E+00 1.295395600E+03 5.000000000E+01
1.675051600E+00 1.284075400E+03 5.000000000E+01
1.700240300E+00 1.272364000E+03 5.000000000E+01
1.725429100E+00 1.259562000E+03 5.000000000E+01
1.750617700E+00 1.243018700E+03 5.000000000E+01
1.775806500E+00 1.227430800E+03 5.000000000E+01
1.800995200E+00 1.217099900E+03 5.000000000E+01
1.826184000E+00 1.208382800E+03 5.000000000E+01
1.851372700E+00 1.199182100E+03 5.000000000E+01
1.876561500E+00 1.187698200E+03 5.000000000E+01
1.901750200E+00 1.176849000E+03 5.000000000E+01
1.926939000E+00 1.168695900E+03 5.000000000E+01
1.952127700E+00 1.163782300E+03 5.000000000E+01
1.977316500E+00 1.160401400E+03 5.000000000E+01
2.002505300E+00 1.154928800E+03 5.000000000E+01
2.027694000E+00 1.150253500E+03 5.000000000E+01
2.052882700E+00 1.148211700E+03 5.000000000E+01
2.078071400E+00 1.144697900E+03 5.000000000E+01
2.103260300E+00 1.140557300E+03 5.000000000E+01
2.128449000E+00 1.134378500E+03 5.000000000E+01
2.153637600E+00 1.130672400E+03 5.000000000E+01
2.178826300E+00 1.124809200E+03 5.000000000E+01
2.204015300E+00 1.119332900E+03 5.000000000E+01
2.229203900E+00 1.116122400E+03 5.000000000E+01
2.254392600E+00 1.110042200E+03 5.000000000E+01
2.279581300E+00 1.103928500E+03 5.000000000E+01
2.304770200E+00 1.096193800E+03 5.000000000E+01
2.329958900E+00 1.088249400E+03 5.000000000E+01
2.355147600E+00 1.083930300E+03 5.000000000E+01
2.380336500E+00 1.080226400E+03 5.000000000E+01
2.405525200E+00 1.076627800E+03 5.000000000E+01
2.430713900E+00 1.071984500E+03 5.000000000E+01
2.455902600E+00 1.071643600E+03 5.000000000E+01
2.481091500E+00 1.069453500E+03 5.000000000E+01
2.506280200E+00 1.063140900E+03 5.000000000E+01
2.531468900E+00 1.060040600E+03 5.000000000E+01
2.556657600E+00 1.058825300E+03 5.000000000E+01
2.581846500E+00 1.059969200E+03 5.000000000E+01
2.607035200E+00 1.061188100E+03 5.000000000E+01
2.632223800E+00 1.061220900E+03 5.000000000E+01
2.657412500E+00 1.063566500E+03 5.000000000E+01
2.682601500E+00 1.062236800E+03 5.000000000E+01
2.707790100E+00 1.061553800E+03 5.000000000E+01
2.732978800E+00 1.061047000E+03 5.000000000E+01
2.758167500E+00 1.063403000E+03 5.000000000E+01
2.783356400E+00 1.068319500E+03 5.000000000E+01
2.808545100E+00 1.070142900E+03 5.000000000E+01
2.833733800E+00 1.073297700E+03 5.000000000E+01
2.858922500E+00 1.075376700E+03 5.000000000E+01
2.884111400E+00 1.078265400E+03 5.000000000E+01
2.909300100E+00 1.084316300E+03 5.000000000E+01
2.934488800E+00 1.090767600E+03 5.000000000E+01
2.959677500E+00 1.097485100E+03 5.000000000E+01
2.984866400E+00 1.103362500E+03 5.000000000E+01
3.010055100E+00 1.111802100E+03 5.000000000E+01
3.035243700E+00 1.119596400E+03 5.000000000E+01
3.060432400E+00 1.126691200E+03 5.000000000E+01
3.085621400E+00 1.136682400E+03 5.000000000E+01
3.110810000E+00 1.145524200E+03 5.000000000E+01
3.135998700E+00 1.156483000E+03 5.000000000E+01
3.161187400E+00 1.166802600E+03 5.000000000E+01
3.186376300E+00 1.177833900E+03 5.000000000E+01
3.211565000E+00 1.196601200E+03 5.000000000E+01
3.236753700E+00 1.215082300E+03 5.000000000E+01
3.261942400E+00 1.240375400E+03 5.000000000E+01
3.287131300E+00 1.275549100E+03 5.000000000E+01
3.312320000E+00 1.321314900E+03 5.000000000E+01
3.337508700E+00 1.390028400E+03 5.000000000E+01
3.362697400E+00 1.501669800E+03 5.000000000E+01
3.387886300E+00 1.740692500E+03 5.000000000E+01
3.413075000E+00 2.337110600E+03 5.000000000E+01
3.438263700E+00 4.212353500E+03 5.000000000E+01
3.463452300E+00 9.793605500E+03 5.000000000E+01
3.488641300E+00 1.968987100E+04 5.000000000E+01
3.513829900E+00 2.878751400E+04 5.000000000E+01
3.539018600E+00 3.225594900E+04 5.000000000E+01
3.564207300E+00 2.860091000E+04 5.000000000E+01
3.589396200E+00 1.939762100E+04 5.000000000E+01
3.614584900E+00 9.707867200E+03 5.000000000E+01
3.639773600E+00 4.139236300E+03 5.000000000E+01
3.664962300E+00 2.354554900E+03 5.000000000E+01
3.690151200E+00 1.763425800E+03 5.000000000E+01
3.715339900E+00 1.540485700E+03 5.000000000E+01
3.740528600E+00 1.433895000E+03 5.000000000E+01
3.765717300E+00 1.374286300E+03 5.000000000E+01
3.790906200E+00 1.338712800E+03 5.000000000E+01
3.816094900E+00 1.317160900E+03 5.000000000E+01
3.841283600E+00 1.308414600E+03 5.000000000E+01
3.866472200E+00 1.312682000E+03 5.000000000E+01
3.891661200E+00 1.335267000E+03 5.000000000E+01
3.916849900E+00 1.390662100E+03 5.000000000E+01
3.942038500E+00 1.539155500E+03 5.000000000E+01
3.967227500E+00 1.946185700E+03 5.000000000E+01
3.992416100E+00 3.200890400E+03 5.000000000E+01
4.017604800E+00 6.465667500E+03 5.000000000E+01
4.042793800E+00 1.123030000E+04 5.000000000E+01
4.067982200E+00 1.479882300E+04 5.000000000E+01
4.093171100E+00 1.558919400E+04 5.000000000E+01
4.118360000E+00 1.309823100E+04 5.000000000E+01
4.143548500E+00 8.425220700E+03 5.000000000E+01
4.168737400E+00 4.315443800E+03 5.000000000E+01
4.193925900E+00 2.226964600E+03 5.000000000E+01
4.219114800E+00 1.529937400E+03 5.000000000E+01
4.244303700E+00 1.283173500E+03 5.000000000E+01
4.269492100E+00 1.177034700E+03 5.000000000E+01
4.294681100E+00 1.121027800E+03 5.000000000E+01
4.319870000E+00 1.086775500E+03 5.000000000E+01
4.345058400E+00 1.061357100E+03 5.000000000E+01
4.370247400E+00 1.044614000E+03 5.000000000E+01
4.395435800E+00 1.030373800E+03 5.000000000E+01
4.420624700E+00 1.014415200E+03 5.000000000E+01
4.445813700E+00 1.002654100E+03 5.000000000E+01
4.471002100E+00 9.920454100E+02 5.000000000E+01
4.496191000E+00 9.829517200E+02 5.000000000E+01
4.521379900E+00 9.758441200E+02 5.000000000E+01
4.546568400E+00 9.679994500E+02 5.000000000E+01
4.571757300E+00 9.622478000E+02 5.000000000E+01
4.596945800E+00 9.543125600E+02 5.000000000E+01
4.622134700E+00 9.477523800E+02 5.000000000E+01
4.647323600E+00 9.390520600E+02 5.000000000E+01
4.672512100E+00 9.311201200E+02 5.000000000E+01
4.697701000E+00 9.276580800E+02 5.000000000E+01
4.722889900E+00 9.212451800E+02 5.000000000E+01
4.748078300E+00 9.189664900E+02 5.000000000E+01
4.773267300E+00 9.164648400E+02 5.000000000E+01
4.798455700E+00 9.119596600E+02 5.000000000E+01
4.823644600E+00 9.096973300E+02 5.000000000E+01
4.848833600E+00 9.069293800E+02 5.000000000E+01
4.874022000E+00 9.051345800E+02 5.000000000E+01
4.899210900E+00 9.025016500E+02 5.000000000E+01
4.924399900E+00 8.983363000E+02 5.000000000E+01
4.949588300E+00 8.940131800E+02 5.000000000E+01
4.974777200E+00 8.889147900E+02 5.000000000E+01
4.999965700E+00 8.885376600E+02 5.000000000E+01
5.025154600E+00 8.862984000E+02 5.000000000E+01
5.050343500E+00 8.847468900E+02 5.000000000E+01
5.075532000E+00 8.864133900E+02 5.000000000E+01
5.100720900E+00 8.839477500E+02 5.000000000E+01
5.125909800E+00 8.836510000E+02 5.000000000E+01
5.151098300E+00 8.823613300E+02 5.000000000E+01
5.176287200E+00 8.814176600E+02 5.000000000E+01
5.201475600E+00 8.829593500E+02 5.000000000E+01
5.226664500E+00 8.819273700E+02 5.000000000E+01
5.251853500E+00 8.834390900E+02 5.000000000E+01
5.277041900E+00 8.841636400E+02 5.000000000E+01
5.302230800E+00 8.860549900E+02 5.000000000E+01
5.327419800E+00 8.892976700E+02 5.000000000E+01
5.352608200E+00 8.896825600E+02 5.000000000E+01
5.377797100E+00 8.927079500E+02 5.000000000E+01
5.402985600E+00 8.940623200E+02 5.000000000E+01
5.428174500E+00 8.970134300E+02 5.000000000E+01
5.453363400E+00 9.030642100E+02 5.000000000E+01
5.478551900E+00 9.089983500E+02 5.000000000E+01
5.503740800E+00 9.200901500E+02 5.000000000E+01
5.528929700E+00 9.325234400E+02 5.000000000E+01
5.554118200E+00 9.483123800E+02 5.000000000E+01
5.579307100E+00 9.705689700E+02 5.000000000E+01
5.604496000E+00 1.008485700E+03 5.000000000E+01
5.629684400E+00 1.091414400E+03 5.000000000E+01
5.654873400E+00 1.290177700E+03 5.000000000E+01
5.680061800E+00 1.901458400E+03 5.000000000E+01
5.705250700E+00 3.529054900E+03 5.000000000E+01
5.730439700E+00 6.379304700E+03 5.000000000E+01
5.755628100E+00 8.969854500E+03 5.000000000E+01
5.780817000E+00 9.936212900E+03 5.000000000E+01
5.806006000E+00 8.924130900E+03 5.000000000E+01
5.831194400E+00 6.312236800E+03 5.000000000E+01
5.856383300E+00 3.531221200E+03 5.000000000E+01
5.881571800E+00 1.883921300E+03 5.000000000E+01
5.906760700E+00 1.296047100E+03 5.000000000E+01
5.931949600E+00 1.094565300E+03 5.000000000E+01
5.957138100E+00 1.014433600E+03 5.000000000E+01
5.982327000E+00 9.748048700E+02 5.000000000E+01
6.007515900E+00 9.524862700E+02 5.000000000E+01
6.032704400E+00 9.354428700E+02 5.000000000E+01
6.057893300E+00 9.259641700E+02 5.000000000E+01
6.083081700E+00 9.177499400E+02 5.000000000E+01
6.108270600E+00 9.099132700E+02 5.000000000E+01
6.133459600E+00 9.054645400E+02 5.000000000E+01
6.158648000E+00 8.991751700E+02 5.000000000E+01
6.183836900E+00 8.959037500E+02 5.000000000E+01
6.209025900E+00 8.946083400E+02 5.000000000E+01
6.234214300E+00 8.933598000E+02 5.000000000E+01
6.259403200E+00 8.928387500E+02 5.000000000E+01
6.284591700E+00 8.908731700E+02 5.000000000E+01
6.309780600E+00 8.909119900E+02 5.000000000E+01
6.334969500E+00 8.917393200E+02 5.000000000E+01
6.360158000E+00 8.946727900E+02 5.000000000E+01
6.385346900E+00 8.976155400E+02 5.000000000E+01
6.410535800E+00 8.979865100E+02 5.000000000E+01
6.435724300E+00 9.019475100E+02 5.000000000E+01
6.460913200E+00 9.063136600E+02 5.000000000E+01
6.486101600E+00 9.123538800E+02 5.000000000E+01
6.511290600E+00 9.226218900E+02 5.000000000E+01
6.536479500E+00 9.352601300E+02 5.000000000E+01
6.561667900E+00 9.557015400E+02 5.000000000E+01
6.586856800E+00 9.863851900E+02 5.000000000E+01
6.612045800E+00 1.043438100E+03 5.000000000E+01
6.637234200E+00 1.170995100E+03 5.000000000E+01
6.662423100E+00 1.506176000E+03 5.000000000E+01
6.687611600E+00 2.505747800E+03 5.000000000E+01
6.712800500E+00 4.743356000E+03 5.000000000E+01
6.737989400E+00 7.950444300E+03 5.000000000E+01
6.763177900E+00 1.019502900E+04 5.000000000E+01
6.788366800E+00 1.044347200E+04 5.000000000E+01
6.813555700E+00 8.707121100E+03 5.000000000E+01
6.838744200E+00 5.619315400E+03 5.000000000E+01
6.863933100E+00 3.017379200E+03 5.000000000E+01
6.889121500E+00 1.694237200E+03 5.000000000E+01
6.914310500E+00 1.249403700E+03 5.000000000E+01
6.939499400E+00 1.115165800E+03 5.000000000E+01
6.964687800E+00 1.134014200E+03 5.000000000E+01
6.989876700E+00 1.365272700E+03 5.000000000E+01
7.015065700E+00 1.979629000E+03 5.000000000E+01
7.040254100E+00 2.870358400E+03 5.000000000E+01
7.065443000E+00 3.480258100E+03 5.000000000E+01
7.090632000E+00 3.550415500E+03 5.000000000E+01
7.115820400E+00 3.024536400E+03 5.000000000E+01
7.141009300E+00 2.141550000E+03 5.000000000E+01
7.166197800E+00 1.398738800E+03 5.000000000E+01
7.191386700E+00 1.027902100E+03 5.000000000E+01
7.216575600E+00 8.982189300E+02 5.000000000E+01
7.241764100E+00 8.474851700E+02 5.000000000E+01
7.266953000E+00 8.228411900E+02 5.000000000E+01
7.292141900E+00 8.067912600E+02 5.000000000E+01
7.317330400E+00 7.960819700E+02 5.000000000E+01
7.342519300E+00 7.852321200E+02 5.000000000E+01
7.367707700E+00 7.756549700E+02 5.000000000E+01
7.392896700E+00 7.683367900E+02 5.000000000E+01
7.418085600E+00 7.612227200E+02 5.000000000E+01
7.443274000E+00 7.561187100E+02 5.000000000E+01
7.468462900E+00 7.511825600E+02 5.000000000E+01
7.493651900E+00 7.467044700E+02 5.000000000E+01
7.518840300E+00 7.422136200E+02 5.000000000E+01
7.544029200E+00 7.368802500E+02 5.000000000E+01
7.569217700E+00 7.328073100E+02 5.000000000E+01
7.594406600E+00 7.280383900E+02 5.000000000E+01
7.619595500E+00 7.237233900E+02 5.000000000E+01
7.644784000E+00 7.204661900E+02 5.000000000E+01
7.669972900E+00 7.163640700E+02 5.000000000E+01
7.695161800E+00 7.142000700E+02 5.000000000E+01
7.720350300E+00 7.119251700E+02 5.000000000E+01
7.745539200E+00 7.094973100E+02 5.000000000E+01
7.770727600E+00 7.069272500E+02 5.000000000E+01
7.795916600E+00 7.033762200E+02 5.000000000E+01
7.821105500E+00 7.015078700E+02 5.000000000E+01
7.846293900E+00 7.001091900E+02 5.000000000E+01
7.871482800E+00 6.989740600E+02 5.000000000E+01
7.896671800E+00 6.994913900E+02 5.000000000E+01
7.921860200E+00 6.995387600E+02 5.000000000E+01
7.947049100E+00 7.001296400E+02 5.000000000E+01
7.972237600E+00 7.017089800E+02 5.000000000E+01
7.997426500E+00 7.054000200E+02 5.000000000E+01
8.022615400E+00 7.146719400E+02 5.000000000E+01
8.047803900E+00 7.380028100E+02 5.000000000E+01
8.072992300E+00 8.078911700E+02 5.000000000E+01
8.098181700E+00 9.770678100E+02 5.000000000E+01
8.123370200E+00 1.283918700E+03 5.000000000E+01
8.148558600E+00 1.597462300E+03 5.000000000E+01
8.173748000E+00 1.752941000E+03 5.000000000E+01
8.198936500E+00 1.679396900E+03 5.000000000E+01
8.224124900E+00 1.410755500E+03 5.000000000E+01
8.249314300E+00 1.085166900E+03 5.000000000E+01
8.274502800E+00 8.550018300E+02 5.000000000E+01
8.299691200E+00 7.527921800E+02 5.000000000E+01
8.324880600E+00 7.143335600E+02 5.000000000E+01
8.350069000E+00 6.997323600E+02 5.000000000E+01
8.375257500E+00 6.938549800E+02 5.000000000E+01
8.400446900E+00 6.916624800E+02 5.000000000E+01
8.425635300E+00 6.901233500E+02 5.000000000E+01
8.450823800E+00 6.900571300E+02 5.000000000E+01
8.476012200E+00 6.906846900E+02 5.000000000E+01
8.501201600E+00 6.914627700E+02 5.000000000E+01
8.526390100E+00 6.926686400E+02 5.000000000E+01
8.551578500E+00 6.940546900E+02 5.000000000E+01
8.576767900E+00 6.971655300E+02 5.000000000E+01
8.601956400E+00 7.008266600E+02 5.000000000E+01
8.627144800E+00 7.054131500E+02 5.000000000E+01
8.652334200E+00 7.119503800E+02 5.000000000E+01
8.677522700E+00 7.184265700E+02 5.000000000E+01
8.702711100E+00 7.286082800E+02 5.000000000E+01
8.727900500E+00 7.436280500E+02 5.000000000E+01
8.753089000E+00 7.689694200E+02 5.000000000E+01
8.778277400E+00 8.267191200E+02 5.000000000E+01
8.803466800E+00 9.749245600E+02 5.000000000E+01
8.828655200E+00 1.378510100E+03 5.000000000E+01
8.853843700E+00 2.169289800E+03 5.000000000E+01
8.879033100E+00 3.126846900E+03 5.000000000E+01
8.904221500E+00 3.679689500E+03 5.000000000E+01
8.929410000E+00 3.618567400E+03 5.000000000E+01
8.954598400E+00 2.955265400E+03 5.000000000E+01
8.979787800E+00 2.023989900E+03 5.000000000E+01
9.004976300E+00 1.362984900E+03 5.000000000E+01
9.030164700E+00 1.139564300E+03 5.000000000E+01
9.055354100E+00 1.313861600E+03 5.000000000E+01
9.080542600E+00 1.906431600E+03 5.000000000E+01
9.105731000E+00 2.709360600E+03 5.000000000E+01
9.130920400E+00 3.290430400E+03 5.000000000E+01
9.156108900E+00 3.325856700E+03 5.000000000E+01
9.181297300E+00 2.833958700E+03 5.000000000E+01
9.206486700E+00 2.018376500E+03 5.000000000E+01
9.231675100E+00 1.307003300E+03 5.000000000E+01
9.256863600E+00 9.431958000E+02 5.000000000E+01
9.282053000E+00 7.983236700E+02 5.000000000E+01
9.307241400E+00 7.430800200E+02 5.000000000E+01
9.332429900E+00 7.169894400E+02 5.000000000E+01
9.357618300E+00 7.023416700E+02 5.000000000E+01
9.382807700E+00 6.913029800E+02 5.000000000E+01
9.407996200E+00 6.827434100E+02 5.000000000E+01
9.433184600E+00 6.764704600E+02 5.000000000E+01
9.458374000E+00 6.705401000E+02 5.000000000E+01
9.483562500E+00 6.660396100E+02 5.000000000E+01
9.508750900E+00 6.621149300E+02 5.000000000E+01
9.533940300E+00 6.590400400E+02 5.000000000E+01
9.559128800E+00 6.574980500E+02 5.000000000E+01
9.584317200E+00 6.561346400E+02 5.000000000E+01
9.609506600E+00 6.539411000E+02 5.000000000E+01
9.634695100E+00 6.508629800E+02 5.000000000E+01
9.659883500E+00 6.493317300E+02 5.000000000E+01
9.685072900E+00 6.491191400E+02 5.000000000E+01
9.710261300E+00 6.487910200E+02 5.000000000E+01
9.735449800E+00 6.495835000E+02 5.000000000E+01
9.760638200E+00 6.509121100E+02 5.000000000E+01
9.785827600E+00 6.540900300E+02 5.000000000E+01
9.811016100E+00 6.587903400E+02 5.000000000E+01
9.836204500E+00 6.661160300E+02 5.000000000E+01
9.861393900E+00 6.827578700E+02 5.000000000E+01
9.886582400E+00 7.183657200E+02 5.000000000E+01
9.911770800E+00 8.129042400E+02 5.000000000E+01
9.936960200E+00 1.055776100E+03 5.000000000E+01
9.962148700E+00 1.518387800E+03 5.000000000E+01
9.987337100E+00 2.057095500E+03 5.000000000E+01
1.001252700E+01 2.372905000E+03 5.000000000E+01
1.003771500E+01 2.298628200E+03 5.000000000E+01
1.006290300E+01 1.908715300E+03 5.000000000E+01
1.008809300E+01 1.365300400E+03 5.000000000E+01
1.011328100E+01 9.582647700E+02 5.000000000E+01
1.013847000E+01 7.635392500E+02 5.000000000E+01
1.016365800E+01 6.914841300E+02 5.000000000E+01
1.018884800E+01 6.625599400E+02 5.000000000E+01
1.021403600E+01 6.483287400E+02 5.000000000E+01
1.023922400E+01 6.404861500E+02 5.000000000E+01
1.026441400E+01 6.357904100E+02 5.000000000E+01
1.028960200E+01 6.320749500E+02 5.000000000E+01
1.031479100E+01 6.294845000E+02 5.000000000E+01
1.033998000E+01 6.283780500E+02 5.000000000E+01
1.036516900E+01 6.278823200E+02 5.000000000E+01
1.039035700E+01 6.290655500E+02 5.000000000E+01
1.041554600E+01 6.315333300E+02 5.000000000E+01
1.044073500E+01 6.375022000E+02 5.000000000E+01
1.046592300E+01 6.504255400E+02 5.000000000E+01
1.049111300E+01 6.817070300E+02 5.000000000E+01
1.051630100E+01 7.654651500E+02 5.000000000E+01
1.054149000E+01 9.768250100E+02 5.000000000E+01
1.056667900E+01 1.404823600E+03 5.000000000E+01
1.059186700E+01 1.933564900E+03 5.000000000E+01
1.061705600E+01 2.292270500E+03 5.000000000E+01
1.064224400E+01 2.307998500E+03 5.000000000E+01
1.066743400E+01 1.970505200E+03 5.000000000E+01
1.069262200E+01 1.448705200E+03 5.000000000E+01
1.071781100E+01 9.991864600E+02 5.000000000E+01
1.074300000E+01 7.638554700E+02 5.000000000E+01
1.076818800E+01 6.653938000E+02 5.000000000E+01
1.079337700E+01 6.264349400E+02 5.000000000E+01
1.081856600E+01 6.079883400E+02 5.000000000E+01
1.084375500E+01 5.976197500E+02 5.000000000E+01
1.086894300E+01 5.901568600E+02 5.000000000E+01
1.089413300E+01 5.845394300E+02 5.000000000E+01
1.091932100E+01 5.801206100E+02 5.000000000E+01
1.094451000E+01 5.769516600E+02 5.000000000E+01
1.096969900E+01 5.750149500E+02 5.000000000E+01
1.099488700E+01 5.716855500E+02 5.000000000E+01
1.102007600E+01 5.694602100E+02 5.000000000E+01
1.104526400E+01 5.679091200E+02 5.000000000E+01
1.107045400E+01 5.656967800E+02 5.000000000E+01
1.109564200E+01 5.644541600E+02 5.000000000E+01
1.112083100E+01 5.635466300E+02 5.000000000E+01
1.114602000E+01 5.623919700E+02 5.000000000E+01
1.117120800E+01 5.615805100E+02 5.000000000E+01
1.119639700E+01 5.602733800E+02 5.000000000E+01
1.122158600E+01 5.592639800E+02 5.000000000E+01
1.124677500E+01 5.590982100E+02 5.000000000E+01
1.127196300E+01 5.591590600E+02 5.000000000E+01
1.129715300E+01 5.593858600E+02 5.000000000E+01
1.132234100E+01 5.588516800E+02 5.000000000E+01
1.134752900E+01 5.599791900E+02 5.000000000E+01
1.137271900E+01 5.626688800E+02 5.000000000E+01
1.139790700E+01 5.663757900E+02 5.000000000E+01
1.142309600E+01 5.723583400E+02 5.000000000E+01
1.144828400E+01 5.850093400E+02 5.000000000E+01
1.147347400E+01 6.187021500E+02 5.000000000E+01
1.149866200E+01 6.963892200E+02 5.000000000E+01
1.152385000E+01 8.250644500E+02 5.000000000E+01
1.154904000E+01 9.505610400E+02 5.000000000E+01
1.157422800E+01 1.010223600E+03 5.000000000E+01
1.159941700E+01 9.711668100E+02 5.000000000E+01
1.162460600E+01 8.599768700E+02 5.000000000E+01
1.164979500E+01 7.277804000E+02 5.000000000E+01
1.167498300E+01 6.394309100E+02 5.000000000E+01
1.170017200E+01 6.005967400E+02 5.000000000E+01
1.172536100E+01 5.865382700E+02 5.000000000E+01
1.175054900E+01 5.816097400E+02 5.000000000E+01
1.177573900E+01 5.808288600E+02 5.000000000E+01
1.180092700E+01 5.816732200E+02 5.000000000E+01
1.182611600E+01 5.839061300E+02 5.000000000E+01
1.185130500E+01 5.864223600E+02 5.000000000E+01
1.187649300E+01 5.907565900E+02 5.000000000E+01
1.190168200E+01 5.978729200E+02 5.000000000E+01
1.192687000E+01 6.080919200E+02 5.000000000E+01
1.195206000E+01 6.262966900E+02 5.000000000E+01
1.197724800E+01 6.655315600E+02 5.000000000E+01
1.200243700E+01 7.661203000E+02 5.000000000E+01
1.202762600E+01 9.931196900E+02 5.000000000E+01
1.205281400E+01 1.390696300E+03 5.000000000E+01
1.207800300E+01 1.809759500E+03 5.000000000E+01
1.210319200E+01 2.041516100E+03 5.000000000E+01
1.212838100E+01 1.965318200E+03 5.000000000E+01
1.215356900E+01 1.656997100E+03 5.000000000E+01
1.217875900E+01 1.293336400E+03 5.000000000E+01
1.220394700E+01 1.125561800E+03 5.000000000E+01
1.222913600E+01 1.208631300E+03 5.000000000E+01
1.225432500E+01 1.384400900E+03 5.000000000E+01
1.227951300E+01 1.462398700E+03 5.000000000E+01
1.230470200E+01 1.372958100E+03 5.000000000E+01
1.232989000E+01 1.149874600E+03 5.000000000E+01
1.235508000E+01 8.954209000E+02 5.000000000E+01
1.238026800E+01 7.234969500E+02 5.000000000E+01
1.240545700E+01 6.397589100E+02 5.000000000E+01
1.243064600E+01 6.054467200E+02 5.000000000E+01
1.245583400E+01 5.887979700E+02 5.000000000E+01
1.248102300E+01 5.793099400E+02 5.000000000E+01
1.250621200E+01 5.726978100E+02 5.000000000E+01
1.253140100E+01 5.680707400E+02 5.000000000E+01
1.255658900E+01 5.648474100E+02 5.000000000E+01
1.258177900E+01 5.617046500E+02 5.000000000E+01
1.260696700E+01 5.585905800E+02 5.000000000E+01
1.263215500E+01 5.567917500E+02 5.000000000E+01
1.265734500E+01 5.556500200E+02 5.000000000E+01
1.268253300E+01 5.546509400E+02 5.000000000E+01
1.270772200E+01 5.540357700E+02 5.000000000E+01
1.273291000E+01 5.532636700E+02 5.000000000E+01
1.275810000E+01 5.539755200E+02 5.000000000E+01
1.278328800E+01 5.582144800E+02 5.000000000E+01
1.280847600E+01 5.688036500E+02 5.000000000E+01
1.283366600E+01 5.953925800E+02 5.000000000E+01
1.285885400E+01 6.598602300E+02 5.000000000E+01
1.288404300E+01 7.774906600E+02 5.000000000E+01
1.290923200E+01 9.262526900E+02 5.000000000E+01
1.293442100E+01 1.027232300E+03 5.000000000E+01
1.295960900E+01 1.035343800E+03 5.000000000E+01
